date_saved,county,county_population,partially_covered,rate_partially_covered,fully_covered,rate_fully_covered,date_updated
2021-07-27,Perry,46272,2095,,16754,,2021-07-10
2021-07-27,Elk,29910,1077,,13697,,2021-07-10
2021-07-27,Adams,103009,2951,,39773,,2021-07-10
2021-07-27,Montour,18230,581,,11136,,2021-07-10
2021-07-27,Delaware,566747,30974,,272886,,2021-07-10
2021-07-27,Philadelphia,1584064,31015,,111489,,2021-07-10
2021-07-27,Blair,121829,3923,,47559,,2021-07-10
2021-07-27,Tioga,40591,1336,,13758,,2021-07-10
2021-07-27,Clearfield,79255,2187,,30730,,2021-07-10
2021-07-27,Mercer,109424,3365,,44292,,2021-07-10
2021-07-27,Dauphin,278299,13347,,126863,,2021-07-10
2021-07-27,Schuylkill,141359,5377,,64687,,2021-07-10
2021-07-27,Armstrong,64735,2198,,30192,,2021-07-10
2021-07-27,Cumberland,253370,16711,,120102,,2021-07-10
2021-07-27,Washington,206865,9510,,100316,,2021-07-10
2021-07-27,Mckean,40625,2870,,13318,,2021-07-10
2021-07-27,Montgomery,830915,56036,,412738,,2021-07-10
2021-07-27,Columbia,64964,1849,,30532,,2021-07-10
2021-07-27,Lehigh,369318,17694,,203893,,2021-07-10
2021-07-27,Crawford,84629,2277,,32169,,2021-07-10
2021-07-27,Lycoming,113299,3811,,45096,,2021-07-10
2021-07-27,Forest,7247,190,,4226,,2021-07-10
2021-07-27,Lebanon,141793,4404,,56158,,2021-07-10
2021-07-27,Chester,524989,36576,,286308,,2021-07-10
2021-07-27,Out-of-State,0,99135,,332528,,2021-07-10
2021-07-27,Venango,50668,1791,,17899,,2021-07-10
2021-07-27,Carbon,64182,2767,,29924,,2021-07-10
2021-07-27,Greene,36233,1151,,13054,,2021-07-10
2021-07-27,Northampton,305285,15006,,160851,,2021-07-10
2021-08-02,Bucks,628270,36488,,306919,,2021-07-10
2021-08-02,Blair,121829,4132,,47779,,2021-07-10
2021-08-02,Venango,50668,1870,,18001,,2021-07-10
2021-08-02,Lebanon,141793,4533,,56552,,2021-07-10
2021-08-02,Mifflin,46138,1084,,17003,,2021-07-10
2021-08-02,Chester,524989,36419,,288858,,2021-07-10
2021-08-02,Berks,421164,21498,,186085,,2021-07-10
2021-08-02,Lackawanna,209674,10045,,115392,,2021-07-10
2021-08-02,Adams,103009,3060,,40311,,2021-07-10
2021-08-02,Fayette,129274,4238,,54640,,2021-07-10
2021-08-02,Luzerne,317417,13148,,155308,,2021-07-10
2021-08-02,Columbia,64964,1959,,30718,,2021-07-10
2021-08-02,Erie,269728,9749,,126349,,2021-07-10
2021-08-02,Somerset,73447,2729,,27032,,2021-07-10
2021-08-02,Mckean,40625,2760,,13585,,2021-07-10
2021-08-02,Greene,36233,1202,,13129,,2021-07-10
2021-08-02,Cambria,130192,4654,,55326,,2021-07-10
2021-08-02,Cameron,4447,204,,1963,,2021-07-10
2021-08-02,Mercer,109424,3520,,44557,,2021-07-10
2021-08-02,Pike,55809,3417,,22236,,2021-07-10
2021-08-02,Clearfield,79255,2235,,30967,,2021-07-10
2021-08-02,Schuylkill,141359,5683,,65111,,2021-07-10
2021-08-02,Juniata,24763,526,,7816,,2021-07-10
2021-08-02,Lehigh,369318,18176,,205395,,2021-07-10
2021-08-02,Monroe,170271,7165,,73686,,2021-07-10
2021-08-02,Carbon,64182,2887,,30139,,2021-07-10
2021-08-02,Susquehanna,40328,1086,,13516,,2021-07-10
2021-08-02,Washington,206865,9687,,100969,,2021-07-10
2021-08-02,Clarion,38438,1158,,13186,,2021-07-10
2021-08-02,Allegheny,1216045,62508,,674301,,2021-07-10
2021-08-02,Delaware,566747,30635,,275842,,2021-07-10
2021-08-02,Tioga,40591,1338,,13862,,2021-07-10
2021-08-02,Union,44923,1236,,17279,,2021-07-10
2021-08-02,Potter,16526,653,,4417,,2021-07-10
2021-08-02,Fulton,14530,198,,3336,,2021-07-10
2021-08-02,Wyoming,26794,1196,,12460,,2021-07-10
2021-08-02,Westmoreland,348899,13980,,158350,,2021-07-10
2021-08-02,Snyder,40372,1096,,13559,,2021-07-10
2021-08-02,Lycoming,113299,4008,,45402,,2021-07-10
2021-08-02,Clinton,38632,1215,,13503,,2021-07-10
2021-08-02,Indiana,84073,2519,,29509,,2021-07-10
2021-08-02,Out-of-State,0,99951,,335154,,2021-07-10
2021-08-02,Sullivan,6066,480,,2605,,2021-07-10
2021-08-02,Montgomery,830915,56318,,415929,,2021-07-10
2021-08-02,Warren,39191,2167,,13919,,2021-07-10
2021-08-02,Bedford,47888,1167,,13981,,2021-07-10
2021-08-02,Perry,46272,2126,,16878,,2021-07-10
2021-08-02,Huntingdon,45144,1199,,16934,,2021-07-10
2021-08-02,Wayne,51361,2719,,22979,,2021-07-10
2021-08-02,York,449058,15459,,192048,,2021-07-10
2021-08-02,Cumberland,253370,17034,,121049,,2021-07-10
2021-08-02,Crawford,84629,2353,,32355,,2021-07-10
2021-08-02,Lawrence,85512,3281,,33749,,2021-07-10
2021-08-02,Beaver,163929,6296,,69593,,2021-07-10
2021-08-02,Forest,7247,197,,4242,,2021-07-10
2021-08-02,Lancaster,545724,19043,,247204,,2021-07-10
2021-08-02,Dauphin,278299,13572,,127964,,2021-07-10
2021-08-02,Centre,162385,5614,,77736,,2021-07-10
2021-08-02,Northumberland,90843,2618,,40398,,2021-07-10
2021-08-02,Armstrong,64735,2202,,30411,,2021-07-10
2021-08-02,Northampton,305285,15410,,161981,,2021-07-10
2021-08-02,Butler,187853,6351,,94055,,2021-07-10
2021-08-02,Bradford,60323,1518,,18323,,2021-07-10
2021-08-02,Franklin,155027,4088,,50157,,2021-07-10
2021-08-02,Jefferson,43425,1366,,16585,,2021-07-10
2021-08-02,Philadelphia,1584064,31744,,113017,,2021-07-10
2021-08-02,Elk,29910,1112,,13772,,2021-07-10
2021-08-02,Montour,18230,605,,11207,,2021-07-10
2021-08-09,Northampton,305285,15995,,163118,,2021-07-10
2021-08-09,Bradford,60323,1646,,18447,,2021-07-10
2021-08-09,Monroe,170271,7807,,74356,,2021-07-10
2021-08-09,Jefferson,43425,1439,,16720,,2021-07-10
2021-08-09,Cumberland,253370,17646,,122465,,2021-07-10
2021-08-09,Mckean,40625,2809,,13648,,2021-07-10
2021-08-09,Columbia,64964,2063,,30880,,2021-07-10
2021-08-09,Wayne,51361,2809,,23176,,2021-07-10
2021-08-09,Montgomery,830915,57875,,418854,,2021-07-10
2021-08-09,York,449058,16492,,193584,,2021-07-10
2021-08-09,Greene,36233,1260,,13303,,2021-07-10
2021-08-09,Clarion,38438,1238,,13254,,2021-07-10
2021-08-09,Mercer,109424,3776,,44895,,2021-07-10
2021-08-09,Warren,39191,2234,,14028,,2021-07-10
2021-08-09,Susquehanna,40328,1157,,13577,,2021-07-10
2021-08-09,Franklin,155027,4452,,50632,,2021-07-10
2021-08-09,Lebanon,141793,4862,,56937,,2021-07-10
2021-08-09,Lackawanna,209674,10538,,116126,,2021-07-10
2021-08-09,Berks,421164,22175,,187738,,2021-07-10
2021-08-09,Schuylkill,141359,5982,,65753,,2021-07-10
2021-08-09,Huntingdon,45144,1279,,17245,,2021-07-10
2021-08-09,Somerset,73447,2885,,27422,,2021-07-10
2021-08-09,Armstrong,64735,2392,,30608,,2021-07-10
2021-08-09,Juniata,24763,539,,7907,,2021-07-10
2021-08-09,Erie,269728,10165,,127298,,2021-07-10
2021-08-09,Washington,206865,10239,,101473,,2021-07-10
2021-08-09,Centre,162385,5826,,78261,,2021-07-10
2021-08-09,Clearfield,79255,2381,,31301,,2021-07-10
2021-08-09,Pike,55809,3540,,22419,,2021-07-10
2021-08-09,Crawford,84629,2590,,32541,,2021-07-10
2021-08-09,Mifflin,46138,1156,,17110,,2021-07-10
2021-08-09,Sullivan,6066,485,,2617,,2021-07-10
2021-08-09,Wyoming,26794,1257,,12546,,2021-07-10
2021-08-09,Cameron,4447,208,,1980,,2021-07-10
2021-08-09,Philadelphia,1584064,32705,,114699,,2021-07-10
2021-08-09,Carbon,64182,2985,,30379,,2021-07-10
2021-08-09,Allegheny,1216045,65312,,677765,,2021-07-10
2021-08-09,Venango,50668,1989,,18100,,2021-07-10
2021-08-09,Bedford,47888,1239,,14033,,2021-07-10
2021-08-09,Westmoreland,348899,14909,,159169,,2021-07-10
2021-08-09,Beaver,163929,6764,,70333,,2021-07-10
2021-08-09,Potter,16526,674,,4449,,2021-07-10
2021-08-09,Lycoming,113299,4314,,45655,,2021-07-10
2021-08-09,Delaware,566747,31862,,277658,,2021-07-10
2021-08-09,Butler,187853,6795,,94555,,2021-07-10
2021-08-09,Bucks,628270,37838,,309143,,2021-07-10
2021-08-09,Lawrence,85512,3573,,33956,,2021-07-10
2021-08-09,Fulton,14530,216,,3355,,2021-07-10
2021-08-09,Forest,7247,200,,4509,,2021-07-10
2021-08-09,Montour,18230,633,,11263,,2021-07-10
2021-08-09,Cambria,130192,4928,,55672,,2021-07-10
2021-08-09,Perry,46272,2207,,17021,,2021-07-10
2021-08-09,Chester,524989,37349,,290693,,2021-07-10
2021-08-09,Elk,29910,1145,,13825,,2021-07-10
2021-08-09,Blair,121829,4343,,48183,,2021-07-10
2021-08-09,Luzerne,317417,13881,,156519,,2021-07-10
2021-08-09,Tioga,40591,1399,,13927,,2021-07-10
2021-08-09,Clinton,38632,1279,,13582,,2021-07-10
2021-08-09,Dauphin,278299,14232,,128977,,2021-07-10
2021-08-09,Adams,103009,3323,,40662,,2021-07-10
2021-08-09,Snyder,40372,1148,,13648,,2021-07-10
2021-08-09,Union,44923,1273,,17402,,2021-07-10
2021-08-09,Indiana,84073,2737,,29660,,2021-07-10
2021-08-09,Out-of-State,0,102125,,337317,,2021-07-10
2021-08-09,Northumberland,90843,2923,,40665,,2021-07-10
2021-08-09,Lancaster,545724,19851,,249228,,2021-07-10
2021-08-09,Fayette,129274,4557,,55145,,2021-07-10
2021-08-09,Lehigh,369318,18943,,206961,,2021-07-10
2021-08-16,Blair,121829,4639,,48713,,2021-07-10
2021-08-16,Lancaster,545724,20898,,251603,,2021-07-10
2021-08-16,Clinton,38632,1386,,13745,,2021-07-10
2021-08-16,Fayette,129274,4962,,55582,,2021-07-10
2021-08-16,Montour,18230,675,,11327,,2021-07-10
2021-08-16,Bradford,60323,1741,,18656,,2021-07-10
2021-08-16,Venango,50668,2052,,18270,,2021-07-10
2021-08-16,Warren,39191,2281,,14158,,2021-07-10
2021-08-16,Wyoming,26794,1299,,12678,,2021-07-10
2021-08-16,Armstrong,64735,2595,,30809,,2021-07-10
2021-08-16,Delaware,566747,33162,,280610,,2021-07-10
2021-08-16,Washington,206865,10764,,102267,,2021-07-10
2021-08-16,Lycoming,113299,4670,,46079,,2021-07-10
2021-08-16,Bucks,628270,39037,,312469,,2021-07-10
2021-08-16,York,449058,17615,,195898,,2021-07-10
2021-08-16,Luzerne,317417,14725,,158081,,2021-07-10
2021-08-16,Clearfield,79255,2488,,31632,,2021-07-10
2021-08-16,Union,44923,1310,,17593,,2021-07-10
2021-08-16,Forest,7247,214,,4525,,2021-07-10
2021-08-16,Schuylkill,141359,6365,,66621,,2021-07-10
2021-08-16,Dauphin,278299,14917,,130461,,2021-07-10
2021-08-16,Out-of-State,0,104930,,340625,,2021-07-10
2021-08-16,Northampton,305285,16689,,164792,,2021-07-10
2021-08-16,Indiana,84073,2902,,30085,,2021-07-10
2021-08-16,Lebanon,141793,5166,,57517,,2021-07-10
2021-08-16,Lawrence,85512,4011,,34276,,2021-07-10
2021-08-16,Erie,269728,10605,,128538,,2021-07-10
2021-08-16,Greene,36233,1304,,13556,,2021-07-10
2021-08-16,Berks,421164,23095,,190207,,2021-07-10
2021-08-16,Philadelphia,1584064,33269,,117085,,2021-07-10
2021-08-16,Chester,524989,38374,,293265,,2021-07-10
2021-08-16,Susquehanna,40328,1251,,13716,,2021-07-10
2021-08-16,Allegheny,1216045,68012,,682802,,2021-07-10
2021-08-16,Somerset,73447,2962,,27678,,2021-07-10
2021-08-16,Carbon,64182,3212,,30665,,2021-07-10
2021-08-16,Juniata,24763,593,,7972,,2021-07-10
2021-08-16,Columbia,64964,2214,,31102,,2021-07-10
2021-08-16,Monroe,170271,8331,,75330,,2021-07-10
2021-08-16,Crawford,84629,2808,,32788,,2021-07-10
2021-08-16,Jefferson,43425,1513,,16840,,2021-07-10
2021-08-16,Wayne,51361,2881,,23436,,2021-07-10
2021-08-16,Sullivan,6066,485,,2637,,2021-07-10
2021-08-16,Elk,29910,1191,,13918,,2021-07-10
2021-08-16,Centre,162385,6070,,78829,,2021-07-10
2021-08-16,Lackawanna,209674,11037,,117157,,2021-07-10
2021-08-16,Mckean,40625,2873,,13802,,2021-07-10
2021-08-16,Perry,46272,2302,,17198,,2021-07-10
2021-08-16,Huntingdon,45144,1384,,17457,,2021-07-10
2021-08-16,Mercer,109424,4074,,45265,,2021-07-10
2021-08-16,Bedford,47888,1344,,14140,,2021-07-10
2021-08-16,Cambria,130192,5232,,56182,,2021-07-10
2021-08-16,Cumberland,253370,18336,,123786,,2021-07-10
2021-08-16,Pike,55809,3684,,22674,,2021-07-10
2021-08-16,Butler,187853,7241,,95391,,2021-07-10
2021-08-16,Westmoreland,348899,15641,,160585,,2021-07-10
2021-08-16,Snyder,40372,1188,,13788,,2021-07-10
2021-08-16,Northumberland,90843,3271,,41128,,2021-07-10
2021-08-16,Franklin,155027,4887,,51271,,2021-07-10
2021-08-16,Adams,103009,3541,,41076,,2021-07-10
2021-08-16,Montgomery,830915,59074,,423162,,2021-07-10
2021-08-16,Potter,16526,673,,4504,,2021-07-10
2021-08-16,Fulton,14530,235,,3386,,2021-07-10
2021-08-16,Mifflin,46138,1305,,17341,,2021-07-10
2021-08-16,Beaver,163929,7076,,71105,,2021-07-10
2021-08-16,Cameron,4447,207,,2005,,2021-07-10
2021-08-16,Lehigh,369318,19910,,209316,,2021-07-10
2021-08-16,Clarion,38438,1333,,13506,,2021-07-10
2021-08-16,Tioga,40591,1416,,14061,,2021-07-10
2021-08-23,Tioga,40591,1443,,14186,,2021-07-10
2021-08-23,Lycoming,113299,4572,,46800,,2021-07-10
2021-08-23,Crawford,84629,2887,,33029,,2021-07-10
2021-08-23,Armstrong,64735,2742,,31079,,2021-07-10
2021-08-23,Potter,16526,684,,4554,,2021-07-10
2021-08-23,Huntingdon,45144,1415,,17623,,2021-07-10
2021-08-23,Mifflin,46138,1308,,17569,,2021-07-10
2021-08-23,Bucks,628270,39968,,315695,,2021-07-10
2021-08-23,Clinton,38632,1397,,13900,,2021-07-10
2021-08-23,Butler,187853,7497,,96267,,2021-07-10
2021-08-23,Elk,29910,1224,,14016,,2021-07-10
2021-08-23,Beaver,163929,7343,,71807,,2021-07-10
2021-08-23,Adams,103009,3694,,41560,,2021-07-10
2021-08-23,Lehigh,369318,20434,,211612,,2021-07-10
2021-08-23,Philadelphia,1584064,33514,,119566,,2021-07-10
2021-08-23,Mercer,109424,4129,,45704,,2021-07-10
2021-08-23,Fulton,14530,256,,3417,,2021-07-10
2021-08-23,Northumberland,90843,3354,,41594,,2021-07-10
2021-08-23,Montgomery,830915,59992,,427403,,2021-07-10
2021-08-23,Allegheny,1216045,69717,,688174,,2021-07-10
2021-08-23,Lackawanna,209674,11163,,118190,,2021-07-10
2021-08-23,Snyder,40372,1175,,13944,,2021-07-10
2021-08-23,Clearfield,79255,2540,,31970,,2021-07-10
2021-08-23,Clarion,38438,1325,,13742,,2021-07-10
2021-08-23,Washington,206865,11104,,103183,,2021-07-10
2021-08-23,Blair,121829,4783,,49236,,2021-07-10
2021-08-23,Monroe,170271,8541,,76345,,2021-07-10
2021-08-23,Bradford,60323,1774,,18876,,2021-07-10
2021-08-23,Wayne,51361,2856,,23707,,2021-07-10
2021-08-23,Wyoming,26794,1320,,12825,,2021-07-10
2021-08-23,Susquehanna,40328,1277,,13835,,2021-07-10
2021-08-23,Montour,18230,682,,11424,,2021-07-10
2021-08-23,Mckean,40625,2892,,13915,,2021-07-10
2021-08-23,Columbia,64964,2235,,31388,,2021-07-10
2021-08-23,Bedford,47888,1468,,14279,,2021-07-10
2021-08-23,Sullivan,6066,489,,2656,,2021-07-10
2021-08-23,Lebanon,141793,5418,,58108,,2021-07-10
2021-08-23,Venango,50668,2101,,18475,,2021-07-10
2021-08-23,Out-of-State,0,107694,,344116,,2021-07-10
2021-08-23,Cumberland,253370,18614,,125190,,2021-07-10
2021-08-23,Fayette,129274,5143,,56083,,2021-07-10
2021-08-23,Carbon,64182,3248,,31018,,2021-07-10
2021-08-23,Westmoreland,348899,16013,,162018,,2021-07-10
2021-08-23,Erie,269728,10881,,129677,,2021-07-10
2021-08-23,York,449058,18027,,198328,,2021-07-10
2021-08-23,Juniata,24763,626,,8044,,2021-07-10
2021-08-23,Somerset,73447,3087,,27907,,2021-07-10
2021-08-23,Forest,7247,237,,4608,,2021-07-10
2021-08-23,Northampton,305285,16976,,166540,,2021-07-10
2021-08-23,Greene,36233,1341,,13660,,2021-07-10
2021-08-23,Perry,46272,2367,,17356,,2021-07-10
2021-08-23,Centre,162385,6278,,79657,,2021-07-10
2021-08-23,Indiana,84073,3001,,30362,,2021-07-10
2021-08-23,Luzerne,317417,14976,,159710,,2021-07-10
2021-08-23,Jefferson,43425,1572,,16993,,2021-07-10
2021-08-23,Lawrence,85512,4164,,34667,,2021-07-10
2021-08-23,Union,44923,1368,,17757,,2021-07-10
2021-08-23,Chester,524989,38876,,295838,,2021-07-10
2021-08-23,Franklin,155027,5170,,51965,,2021-07-10
2021-08-23,Berks,421164,23508,,192545,,2021-07-10
2021-08-23,Pike,55809,3785,,22894,,2021-07-10
2021-08-23,Warren,39191,2308,,14311,,2021-07-10
2021-08-23,Schuylkill,141359,6409,,67392,,2021-07-10
2021-08-23,Cambria,130192,5404,,56731,,2021-07-10
2021-08-23,Lancaster,545724,21243,,254230,,2021-07-10
2021-08-23,Cameron,4447,219,,2021,,2021-07-10
2021-08-23,Dauphin,278299,15320,,131883,,2021-07-10
2021-08-23,Delaware,566747,33667,,283705,,2021-07-10
2021-08-30,Mercer,109424,4187,,46149,,2021-07-10
2021-08-30,Bradford,60323,1812,,19109,,2021-07-10
2021-08-30,Philadelphia,1584064,33800,,121928,,2021-07-10
2021-08-30,Dauphin,278299,15449,,133587,,2021-07-10
2021-08-30,York,449058,18236,,200711,,2021-07-10
2021-08-30,Potter,16526,679,,4616,,2021-07-10
2021-08-30,Lehigh,369318,20855,,214044,,2021-07-10
2021-08-30,Northumberland,90843,3483,,42092,,2021-07-10
2021-08-30,Montour,18230,727,,11518,,2021-07-10
2021-08-30,Snyder,40372,1209,,14079,,2021-07-10
2021-08-30,Erie,269728,11131,,130821,,2021-07-10
2021-08-30,Bucks,628270,40130,,319976,,2021-07-10
2021-08-30,Forest,7247,246,,4622,,2021-07-10
2021-08-30,Clinton,38632,1391,,14060,,2021-07-10
2021-08-30,Luzerne,317417,15095,,161653,,2021-07-10
2021-08-30,Chester,524989,38941,,298846,,2021-07-10
2021-08-30,Jefferson,43425,1597,,17164,,2021-07-10
2021-08-30,Fulton,14530,270,,3433,,2021-07-10
2021-08-30,Carbon,64182,3264,,31374,,2021-07-10
2021-08-30,Greene,36233,1394,,13753,,2021-07-10
2021-08-30,Warren,39191,2348,,14468,,2021-07-10
2021-08-30,Susquehanna,40328,1287,,13983,,2021-07-10
2021-08-30,Columbia,64964,2387,,31691,,2021-07-10
2021-08-30,Montgomery,830915,60359,,431786,,2021-07-10
2021-08-30,Westmoreland,348899,16595,,166669,,2021-07-10
2021-08-30,Lycoming,113299,4644,,47366,,2021-07-10
2021-08-30,Lawrence,85512,4222,,35135,,2021-07-10
2021-08-30,Schuylkill,141359,6486,,68153,,2021-07-10
2021-08-30,Sullivan,6066,507,,2680,,2021-07-10
2021-08-30,Delaware,566747,33809,,286719,,2021-07-10
2021-08-30,Tioga,40591,1464,,14339,,2021-07-10
2021-08-30,Huntingdon,45144,1495,,17875,,2021-07-10
2021-08-30,Somerset,73447,3153,,28169,,2021-07-10
2021-08-30,Cumberland,253370,18645,,126764,,2021-07-10
2021-08-30,Blair,121829,4865,,49688,,2021-07-10
2021-08-30,Butler,187853,7604,,97197,,2021-07-10
2021-08-30,Lebanon,141793,5413,,58868,,2021-07-10
2021-08-30,Mifflin,46138,1396,,17752,,2021-07-10
2021-08-30,Out-of-State,0,109966,,347812,,2021-07-10
2021-08-30,Lackawanna,209674,11121,,119485,,2021-07-10
2021-08-30,Crawford,84629,2913,,33326,,2021-07-10
2021-08-30,Allegheny,1216045,70410,,694063,,2021-07-10
2021-08-30,Elk,29910,1234,,14121,,2021-07-10
2021-08-30,Bedford,47888,1549,,14401,,2021-07-10
2021-08-30,Perry,46272,2412,,17577,,2021-07-10
2021-08-30,Cameron,4447,227,,2034,,2021-07-10
2021-08-30,Lancaster,545724,21495,,256779,,2021-07-10
2021-08-30,Mckean,40625,2931,,14031,,2021-07-10
2021-08-30,Centre,162385,6534,,80242,,2021-07-10
2021-08-30,Beaver,163929,7399,,72621,,2021-07-10
2021-08-30,Juniata,24763,664,,8115,,2021-07-10
2021-08-30,Fayette,129274,5329,,56845,,2021-07-10
2021-08-30,Wayne,51361,2876,,23954,,2021-07-10
2021-08-30,Armstrong,64735,2765,,31394,,2021-07-10
2021-08-30,Monroe,170271,8504,,77542,,2021-07-10
2021-08-30,Clarion,38438,1382,,13859,,2021-07-10
2021-08-30,Wyoming,26794,1329,,12949,,2021-07-10
2021-08-30,Berks,421164,23649,,195112,,2021-07-10
2021-08-30,Union,44923,1369,,17936,,2021-07-10
2021-08-30,Adams,103009,3645,,42125,,2021-07-10
2021-08-30,Pike,55809,3820,,23212,,2021-07-10
2021-08-30,Northampton,305285,17171,,168459,,2021-07-10
2021-08-30,Venango,50668,2095,,18686,,2021-07-10
2021-08-30,Clearfield,79255,2564,,32285,,2021-07-10
2021-08-30,Franklin,155027,5292,,52693,,2021-07-10
2021-08-30,Indiana,84073,3016,,30693,,2021-07-10
2021-08-30,Washington,206865,11205,,104176,,2021-07-10
2021-08-30,Cambria,130192,5631,,57276,,2021-07-10
2021-09-06,Lycoming,113299,4658,,47980,,2021-07-10
2021-09-06,Philadelphia,1584064,34185,,123992,,2021-07-10
2021-09-06,Wayne,51361,2847,,24212,,2021-07-10
2021-09-06,Cambria,130192,5760,,57928,,2021-07-10
2021-09-06,Forest,7247,250,,4659,,2021-07-10
2021-09-06,Montgomery,830915,60413,,436114,,2021-07-10
2021-09-06,Mckean,40625,2953,,14171,,2021-07-10
2021-09-06,Northumberland,90843,3540,,42616,,2021-07-10
2021-09-06,Huntingdon,45144,1430,,18156,,2021-07-10
2021-09-06,Bedford,47888,1582,,14560,,2021-07-10
2021-09-06,Crawford,84629,2885,,33758,,2021-07-10
2021-09-06,Monroe,170271,8344,,78712,,2021-07-10
2021-09-06,Lancaster,545724,21374,,259403,,2021-07-10
2021-09-06,Lawrence,85512,4194,,35606,,2021-07-10
2021-09-06,Butler,187853,7619,,98134,,2021-07-10
2021-09-06,Mercer,109424,4148,,46624,,2021-07-10
2021-09-06,Clearfield,79255,2568,,32594,,2021-07-10
2021-09-06,Berks,421164,23159,,197817,,2021-07-10
2021-09-06,York,449058,18108,,203252,,2021-07-10
2021-09-06,Armstrong,64735,2778,,31771,,2021-07-10
2021-09-06,Potter,16526,701,,4649,,2021-07-10
2021-09-06,Schuylkill,141359,6413,,68981,,2021-07-10
2021-09-06,Indiana,84073,3029,,31043,,2021-07-10
2021-09-06,Lehigh,369318,20921,,216384,,2021-07-10
2021-09-06,Clinton,38632,1394,,14209,,2021-07-10
2021-09-06,Dauphin,278299,15284,,135234,,2021-07-10
2021-09-06,Greene,36233,1372,,13892,,2021-07-10
2021-09-06,Delaware,566747,33704,,289867,,2021-07-10
2021-09-06,Centre,162385,6594,,80857,,2021-07-10
2021-09-06,Warren,39191,2348,,14629,,2021-07-10
2021-09-06,Adams,103009,3590,,42627,,2021-07-10
2021-09-06,Union,44923,1400,,18107,,2021-07-10
2021-09-06,Lackawanna,209674,10994,,120674,,2021-07-10
2021-09-06,Somerset,73447,3167,,28496,,2021-07-10
2021-09-06,Bucks,628270,40038,,323336,,2021-07-10
2021-09-06,Bradford,60323,1817,,19372,,2021-07-10
2021-09-06,Tioga,40591,1467,,14476,,2021-07-10
2021-09-06,Mifflin,46138,1403,,17981,,2021-07-10
2021-09-06,Allegheny,1216045,70210,,700065,,2021-07-10
2021-09-06,Lebanon,141793,5362,,59565,,2021-07-10
2021-09-06,Cameron,4447,221,,2053,,2021-07-10
2021-09-06,Snyder,40372,1199,,14215,,2021-07-10
2021-09-06,Erie,269728,11077,,132024,,2021-07-10
2021-09-06,Jefferson,43425,1641,,17305,,2021-07-10
2021-09-06,Blair,121829,4832,,50188,,2021-07-10
2021-09-06,Out-of-State,0,111851,,351559,,2021-07-10
2021-09-06,Westmoreland,348899,16525,,168319,,2021-07-10
2021-09-06,Franklin,155027,5230,,53524,,2021-07-10
2021-09-06,Montour,18230,757,,11609,,2021-07-10
2021-09-06,Chester,524989,38697,,301723,,2021-07-10
2021-09-06,Juniata,24763,660,,8196,,2021-07-10
2021-09-06,Perry,46272,2377,,17795,,2021-07-10
2021-09-06,Northampton,305285,16971,,170306,,2021-07-10
2021-09-06,Columbia,64964,2471,,31987,,2021-07-10
2021-09-06,Pike,55809,3847,,23499,,2021-07-10
2021-09-06,Luzerne,317417,15069,,163585,,2021-07-10
2021-09-06,Fulton,14530,266,,3471,,2021-07-10
2021-09-06,Washington,206865,11169,,105273,,2021-07-10
2021-09-06,Carbon,64182,3214,,31765,,2021-07-10
2021-09-06,Susquehanna,40328,1251,,14149,,2021-07-10
2021-09-06,Sullivan,6066,512,,2693,,2021-07-10
2021-09-06,Beaver,163929,7395,,73364,,2021-07-10
2021-09-06,Venango,50668,2111,,18898,,2021-07-10
2021-09-06,Wyoming,26794,1298,,13119,,2021-07-10
2021-09-06,Clarion,38438,1386,,14002,,2021-07-10
